link,id,title,header,header_image,subheader,description,difficulty,distance,duration,ascent,descent,peak
https://muntii-nostri.ro/ro/node/336734,336734,Între Izvoare - Izvorul Mare - Tarniţa Bârsanului | Muntii Nostri,03MN22: Între Izvoare - Izvorul Mare - Tarniţa Bârsanului,https://muntii-nostri.ro/sites/default/files/styles/touristik_label/public/9200_12_yellowridgetrack_0_resize.png?itok=tE6jwpB1,Legătura Între Izvoare - Tarniţa Bârsanului (creasta principală),"Traseul 22 Bandă Galbenă urcă din zona Între Izvoare până în creasta principală - Tarniţa Bârsanului, urmând V. Izvorul Mare până la izvoare, unde străbate câldarea Costea Netedă. Acest sector final nu este recomandat pe timp de iarnă - pericol de avalanșe.",mediu,"9,80km",4:00-5:00h,1348m,183m,
https://muntii-nostri.ro/ro/node/336739,336739,Rodna - Izvorul Băilor - Şaua Curăţel | Muntii Nostri,03MN23: Rodna - Izvorul Băilor - Şaua Curăţel,https://muntii-nostri.ro/sites/default/files/styles/touristik_label/public/9200_7_redpeaktrack_resize.png?itok=7xHobJco,Legătura Rodna - Şaua Curăţel - pe V. Izvorul Băilor,"Traseul 23 Triunghi Roșu este unul din traseele de pe văile sudice ale masivului, făcând legătura între bazinul Șomeșului Mare (Rodna) și piciorul Muntelui Curățel. Primul segment urcă domol de-a lungul văii Izvorul Băilor până în satul Valea Vinului, apoi trecem prin Strâmtoarea Dracului și abordăm unul din drumurile de tractor spre Șaua Curățel.",mediu,"14,20km",5:15-6:30h,1212m,267m,
https://muntii-nostri.ro/ro/node/336744,336744,Rodna - Şaua Curăţel - Şaua Cu Lac | Muntii Nostri,03MN24: Rodna - Şaua Curăţel - Şaua Cu Lac,https://muntii-nostri.ro/sites/default/files/styles/touristik_label/public/9200_1_bluecircuittrack_resize.png?itok=F_YTVlOW,"Legătura Rodna - Şaua Cu Lac, peste Muntele Curățel","Traseul 24 Punct Albastru este unul din traseele de pe culmile sudice ale masivului, făcând legătura între bazinul Șomeșului Mare (Rodna) și Şaua cu Lac (creasta principală), peste Muntele Curățel. Un urcuș continuu cu priveliști spre Valea Cobășelului, Valea Vinului și trio-ul Roșu - Ineuț - Ineu (în partea superioară).",mediu,"13,70km",5:15-7:00h,1758m,179m,
https://muntii-nostri.ro/ro/node/336749,336749,Satul Valea Vinului - Muntele Cişa - Tarniţa lui Putredu | Muntii Nostri,03MN25: Satul Valea Vinului - Muntele Cişa - Tarniţa lui Putredu,https://muntii-nostri.ro/sites/default/files/styles/touristik_label/public/9200_3_bluepeaktrack_0_resize.png?itok=iasftduS,"Legătura Valea Vinului - Tarniţa lui Putredu, pe Muntele Cișa","Traseul 25 Triunghi Albastru este unul din traseele de pe culmile sudice ale masivului, făcând legătura între Satul Valea Vinului și Tarniţa Lui Putredu (creasta principală). Urmăm V. Izvorului Roșu, apoi urcăm pe Muntele Cișa, printre colibele a două stâne.",mediu,"8,60km",4:00-4:30h,1316m,102m,
https://muntii-nostri.ro/ro/node/336754,336754,Şanţ - Vf. Roşu - Vf. Ineuţ | Muntii Nostri,03MN26: Şanţ - Vf. Roşu - Vf. Ineuţ,https://muntii-nostri.ro/sites/default/files/styles/touristik_label/public/9200_2_blueconnectiontrack_resize.png?itok=DRSXIkTN,Legătura Șanț - Alpina Blazna - Roșu - Ineuț,"Traseul 26 Cruce Albastră este unul din traseele de pe culmile sudice, făcând legătura între satul Șanț și Vf. Ineuţ (2222 m), din creasta principală. Primul segment urmează drumul de acces către Alpina Blazna, apoi trece de Cabana Diana și începe urcușul continuu peste vârfurile Cobășel, Roșu și Ineuţ. Priveliști spre M. Curățel și Vf. Ineu.",mediu,"11,50km",4:45-6:45h,1777m,165m,
https://muntii-nostri.ro/ro/node/336759,336759,Satul Valea Vinului - Rezervaţia botanică Poiana cu narcise de pe Masivul Saca - Satul Valea Vinului | Muntii Nostri,03MN27: Satul Valea Vinului - Rezervaţia botanică Poiana cu narcise de pe Masivul Saca - Satul Valea Vinului,https://muntii-nostri.ro/sites/default/files/styles/touristik_label/public/9200_3_bluepeaktrack_0_resize.png?itok=iasftduS,Legătura Valea Vinului - Poiana cu narcise de pe Masivul Saca,"Traseul 27 Triunghi Albastru este traseul de vizitare a Rezervaţiei botanice Poiana cu narcise de pe Masivul Saca.  Urcăm din partea de jos a satului Valea Vinului pe P. Secii, apoi pe sub Vf. Păltinişului. De la rezervație coborâm pe Dealul Popii, o zonă împânzită de drumuri forestiere, până în zona La Gatere. Perioada de înflorire este în lunile mai-iunie.",mediu,"10,90km",4:45-5:30h,886m,838m,
https://muntii-nostri.ro/ro/node/336926,336926,Valea Oltului - Vf. Şerbota - Vf. Negoiu - Saua Podragului - Vf. Viștea Mare - Fereastra Mare a Sâmbetei - sub Vf. Urlea - pe lângă Vf. Dara - Curmătura Lerescului - Cabana Plaiul Foii | Muntii Nostri,07MN01: Valea Oltului - Vf. Şerbota - Vf. Negoiu - Saua Podragului - Vf. Viștea Mare - Fereastra Mare a Sâmbetei - sub Vf. Urlea - pe lângă Vf. Dara - Curmătura Lerescului - Cabana Plaiul Foii,https://muntii-nostri.ro/sites/default/files/styles/touristik_label/public/9200_4_redridgetrack_resize.png?itok=fme_4mlE,"Creasta Făgărașului, de la Vest la Est","Traseul 1 Bandă Roșie este traseul de creastă al Munților Făgăraș, o adevărată provocare, însumând cca. 80 km de poteci la mare altitudine, cu diferențe mari de nivel. Creasta se străbate de obicei în 5-6 zile, timp ce poate suporta modificări în funcție de starea vremii, condiția fizică, echipamentul și greutatea lui. Dincolo de performanța sportivă, timpul petrecut vreme de câteva zile la peste 2.000 m, oferă perspective extraordinare asupra peisajului alpin, cu căldări glaciare, văi și culmi ce se desprind din creastă, vârfuri semețe ce răzbesc în văzduhuri și o ionizare puternică, cu beneficii asupra organismului.",dificil,"94,60km",42:15-45:45h,7449m,6959m,
https://muntii-nostri.ro/ro/node/336931,336931,Valea Oltului - Curmătura Surului | Muntii Nostri,07MN01A: Valea Oltului - Curmătura Surului,https://muntii-nostri.ro/sites/default/files/styles/touristik_label/public/9200_4_redridgetrack_resize.png?itok=fme_4mlE,Segmentul de creastă Valea Oltului - Curmătura Surului,"Segmentul de creastă Valea Oltului - Curmătura Surului, urcă aprig la Chica Pietrelor și Chica Fedeleșului, primind traseele dinspre Turnu Roșu și Câineni (peste M. Zănoaga sau M. Coții), apoi trece pe sub Vf. Tătaru și pe la Izv Apa Cumpănită, de unde începe urcarea spre Vf. Suru, primul dintre coloșii Făgărașului - cu acces dinspre Cabana Suru.",dificil,"17,20km",7:00-9:00h,2081m,345m,
https://muntii-nostri.ro/ro/node/336936,336936,Curmătura Surului - Vf. Şerbota - Şaua Capra | Muntii Nostri,07MN01B: Curmătura Surului - Vf. Şerbota - Şaua Capra,https://muntii-nostri.ro/sites/default/files/styles/touristik_label/public/9200_4_redridgetrack_resize.png?itok=fme_4mlE,Segmentul de creastă Curm. Surului - Șaua Caprei,"Segmentul de creastă Curm. Surului - Șaua Caprei primește traseele dinspre Cabana Bârcaciu (acces pe la Refugiul Scara, Vf. Gârbova sau L. Avrig), valea Izvorului Scării (cu o salbă frumoasă de cascade), Cabana Negoiu, Izvorul Negoiului, Complex Piscul Negru sau Transfăgărașan (Cota 2000, Bâlea Lac, Bâlea Cascadă). Cel mai accesat sector de creastă datorită numeroaselor poteci turistice spre vârfurile Scara, Negoiu, Lespezi  ș.a.",dificil,"20,10km",10:00-11:30h,2110m,1896m,
https://muntii-nostri.ro/ro/node/336941,336941,Şaua Capra - Saua Podragului - Fereastra Mare a Sâmbetei | Muntii Nostri,07MN01C: Şaua Capra - Saua Podragului - Fereastra Mare a Sâmbetei,https://muntii-nostri.ro/sites/default/files/styles/touristik_label/public/9200_4_redridgetrack_resize.png?itok=fme_4mlE,Segmentul de creastă Șaua Caprei - Fereastra Mare a Sâmbetei,"Segmentul de creastă Șaua Caprei - Fereastra Mare a Sâmbetei ocolește creasta accidentată Vârtopel-Arpășel, primind traseele dinspre Transfăgărășan (Cota 2000, Cabana Capra, Fereastra Zmeilor), apoi străbate creasta Arpașului spre Vf. Podragu, unde urcă trasee dinspre Turnuri și Cabana Podragu. Creasta Viștei adună traseele dinspre stânele din Podu Giurgiului, Valea Viștei și Valea Rea, cu acces la trapezul Viștea-Moldoveanu. După ce traversăm vârfurile stâncoase Gălbenele și Gălășeșcu, cu căldări glaciare ajungem în Ferestrele (Mică și Mare) Sâmbetei, ce primesc traseele dinspre Sâmbăta și Viștișoara.",dificil,"17,60km",9:30-10:30h,1850m,1982m,
https://muntii-nostri.ro/ro/node/336946,336946,Fereastra Mare a Sâmbetei - Curmătura Bratilei - Curmatura Lerescu | Muntii Nostri,07MN01D: Fereastra Mare a Sâmbetei - Curmătura Bratilei - Curmatura Lerescu,https://muntii-nostri.ro/sites/default/files/styles/touristik_label/public/9200_4_redridgetrack_resize.png?itok=fme_4mlE,"Segmentul de creastă Fereastra Mare a Sâmbetei - Curmatura Lerescu,","Segmentul de creastă Fereastra Mare a Sâmbetei - Curmatura Lerescu, trece în primă fază de M. Bândea și M. Urlea, primind trasee dinspre V. Sâmbetei, Refugiul Cațaveiu și L. Urlea. Creasta se arcuiește spre Dara și Hârtopul Darei (2 din vârfurile peste 2500 m), apoi coborâm sub 2000 m în Curmătura Zârnei, pentru a urca pe sub Vf. Zârna și Ludișoru în Curmătura Brătilei, unde acced traseele dinspre Dejani și Munții Iezer-Păpușa. Urmează traversarea pe sub Belii și Vf. Berevoiescu Mare, apoi pantele se mai domolesc. La final, trecem de Creasta Lerescului (1690 m), într-o zonă de exploatare forestieră.",dificil,"26,80km",10:45-11:45h,1044m,1811m,
https://muntii-nostri.ro/ro/node/336951,336951,Curmătura Lerescului - Cantonul Rudăriţa - Cabana Plaiul Foii | Muntii Nostri,07MN01E: Curmătura Lerescului - Cantonul Rudăriţa - Cabana Plaiul Foii,https://muntii-nostri.ro/sites/default/files/styles/touristik_label/public/9200_4_redridgetrack_resize.png?itok=fme_4mlE,Segmentul de creastă Curmatura Lerescu - Curmătura Foii,"Din Curmătura Lerescului avem două variante de a ajunge la Cabana Plaiul Foii (legătura cu Piatra Craiului): una pe creastă prin Curmătura Foii, pe o potecă pierdută în vegetație haotică și defrișări (nerecomandată!); a doua variantă coboară la drumul forestier Bârsa Groșețului, trecând de Cantonul Rudăriţa.",dificil,"12,90km",5:00-5:30h,364m,925m,
https://muntii-nostri.ro/ro/node/336994,336994,Gara Turnu Roşu - Mănăstirea Turnu Roşu - Şaua Corbului | Muntii Nostri,07MN02: Gara Turnu Roşu - Mănăstirea Turnu Roşu - Şaua Corbului,https://muntii-nostri.ro/sites/default/files/styles/touristik_label/public/9200_6_redconnectiontrack_resize_2.png?itok=ELTDVbVO,Legătura Turnu Roșu - creasta principală (Şaua Corbului),"Traseul 2 Cruce Roșie face legătura între Turnu Roșu și capătul vestic al crestei principale. Poteca străbate satul în direcția Mănăstirii Turnu Roșu, apoi urcă spre E- SE pe sub vârful Chica lui Ionel și de-a lungul Culmii Pietricelei până aproape de creasta principală, în Șaua Corbului. Perspective spre văile înconjurătoare și vârfurile crestei.",mediu,"9,60km",4:00-5:00h,1289m,97m,
https://muntii-nostri.ro/ro/node/336999,336999,Câinenii Mici - Muntele Zănoaga - creasta principală | Muntii Nostri,07MN03: Câinenii Mici - Muntele Zănoaga - creasta principală,https://muntii-nostri.ro/sites/default/files/styles/touristik_label/public/9200_6_redconnectiontrack_resize_2.png?itok=ELTDVbVO,"Legătura Câinenii Mici - creasta principală, peste Muntele Zănoaga","Traseul 3 Cruce Roșie face legătura între satul Câinenii Mici și capătul vestic al crestei principale, în preajma Vf. Chica Fedeleşului. În primă fază, traseul are un parcurs accesibil MTB: drumul sătesc de pe malul Oltului - linia de înaltă tensiune - versantul E al Muntelui Zănoaga, apoi coama muntelui. Lipsa marcajelor poate crea probleme de orientare.",mediu/dificil,"15,20km",6:00-7:45h,1735m,426m,
https://muntii-nostri.ro/ro/node/337004,337004,Câinenii Mici - Valea Satelor - Plaiul Grebleşti | Muntii Nostri,07MN04: Câinenii Mici - Valea Satelor - Plaiul Grebleşti,https://muntii-nostri.ro/sites/default/files/styles/touristik_label/public/9200_1_bluecircuittrack_resize.png?itok=F_YTVlOW,Legătura Câinenii Mici - Muntele Coții (stâna Ciungi),"Traseul 4 Punct Albastru face legătura între Câinenii Mici și stâna Ciungi, aflată pe Plaiul Grebleştilor, continuare a Muntelui Coții ce se desprinde din creasta principală. Traseul urmează în linii mari drumul forestier de pe firul văii Satului, într-o zonă cu amenajări hidrotehnice și forestiere, pe un parcurs (parțial) accesibil MTB.",mediu,"7,90km",3:15-3:45h,878m,168m,
https://muntii-nostri.ro/ro/node/337009,337009,Câinenii Mici - Muntele Coţii - creasta principală | Muntii Nostri,07MN05: Câinenii Mici - Muntele Coţii - creasta principală,https://muntii-nostri.ro/sites/default/files/styles/touristik_label/public/9200_3_bluepeaktrack_0_resize.png?itok=iasftduS,"Legătura Greblești - creasta principală, peste Muntele Coții","Traseul 5 TA face un tur de forță, urcând din satul Câinenii Mici pe Plaiul Grebleștilor până în capătul vestic al crestei principale, în apropiere de Şaua Apa Cumpănită, pe un parcurs accesibil MTB. Lipsa marcajelor poate crea probleme de orientare. Perspective spre văile înconjurătoare, picioarele sudice și vârfurile crestei.",mediu/dificil,"19,20km",7:30-9:15h,1867m,404m,
https://muntii-nostri.ro/ro/node/337014,337014,Halta Sebeş Olt - Cabana Suru - Curmătura Surului | Muntii Nostri,07MN06: Halta Sebeş Olt - Cabana Suru - Curmătura Surului,https://muntii-nostri.ro/sites/default/files/styles/touristik_label/public/9200_7_redpeaktrack_resize.png?itok=7xHobJco,"Legătura Sebeşu de Sus - Curmătura Surului, pe la Cabana Suru","Traseul 6 Triunghi Roșu face legătura între localitatea Sebeşu de Sus și Curmătura Surului (Găvanului) - de sub Vf. Suru, urcând Culmea Moașei pe la Cabana Suru și Monumentul Salvamontiștilor. Iarna, ultimul segment spre creastă este accesibil doar cu echipament specific, în funcție de cantitatea și calitatea zăpezii.",mediu/dificil,"15,90km",6:00-8:00h,1860m,143m,
https://muntii-nostri.ro/ro/node/337019,337019,Sebeşu de Sus - Valea Moaşei - Cabana Suru | Muntii Nostri,07MN08: Sebeşu de Sus - Valea Moaşei - Cabana Suru,https://muntii-nostri.ro/sites/default/files/styles/touristik_label/public/9200_5_redcircuittrack_resize.png?itok=gSsaGStE,"Legătura Sebeşu de Sus - Cabana Suru, pe Valea Moaşei","Traseul 8 Punct Roșu face legătura între localitatea Sebeşu de Sus și Cabana Suru, urmând fidel (aproape întreg traseul) valea Moașei Sebeșului. Perspective asupra cascadelor superioare de pe Valea Moașei, asupra crestei principale și o locație primitoare.",mediu,"8,50km",3:30-4:00h,1011m,79m,
https://muntii-nostri.ro/ro/node/337024,337024,Cabana Bârcaciu - Valea Avrigului - Lacul Avrig | Muntii Nostri,07MN10: Cabana Bârcaciu - Valea Avrigului - Lacul Avrig,https://muntii-nostri.ro/sites/default/files/styles/touristik_label/public/9200_1_bluecircuittrack_resize.png?itok=F_YTVlOW,"Legătura Cabana Bârcaciu - Lacul Avrig, pe V. Avrigului","Traseul 10 Punct Albastru face legătura între Cabana Bârcaciu și Lacul Avrig, depășind două praguri glaciare. Poteca poate pune probleme în sectorul superior unde relieful este mai accidentat. Perspective frumoase spre Lacul Avrig și creasta principală cu vârfurile Scara, Gârbova și peretele Ciortea.",mediu,"4,40km",2:15-2:45h,767m,287m,
https://muntii-nostri.ro/ro/node/337029,337029,Curmătura de Vest a Gârbovei - Vf. Ciortea Est | Muntii Nostri,07MN11: Curmătura de Vest a Gârbovei - Vf. Ciortea Est,https://muntii-nostri.ro/sites/default/files/styles/touristik_label/public/9200_6_redconnectiontrack_resize_2.png?itok=ELTDVbVO,Legătura Vf. Scara - Vf. Ciortea Est (2419 m),"Traseul 11 Cruce Roșie este traseul de vizitare a Vârfului Ciortea Est (2419 m), cel mai accesibil dintre cele două vârfuri Ciortea, pe o potecă înierbată desprinsă din marcajul de creastă BR, în șaua vestică a Vf. Gârbova. Ultimul sector poate pune probleme, fiind o zonă stâncoasă expusă. Perspective frumoase spre Lacul Avrig și creasta principală cu vârfurile Scara, Ciortea V și Vârtopu Roșu.",mediu,"0,90km",0:30-0:45h,242m,2m,
https://muntii-nostri.ro/ro/node/337034,337034,Avrig - Cabana Bârcaciu - creasta principală | Muntii Nostri,07MN09: Avrig - Cabana Bârcaciu - creasta principală,https://muntii-nostri.ro/sites/default/files/styles/touristik_label/public/9200_6_redconnectiontrack_resize_2.png?itok=ELTDVbVO,Legătura V. Avrigului - Cabana Bârcaciu - Scara - Ciortea Est,"Traseul 9 Cruce Roșie face legătura între orașul Avrig și creasta principală, sub Vârful Scara. Traseul urmărește Râul Mare spre Cabana Poiana Neamțulu, urcă pe piciorul estic al Bârcaciului până la Cabana Bârcaciu, apoi tot mai susținut pe Scărișoara, până sub Vf. Scara - un segment expus ce poate fi periculos în condiţii meteo nefavorabile. Vederi asupra crestei principale cu vf Scara și vârfurile Ciortea.",dificil,"24,80km",8:45-10:30h,1962m,177m,
https://muntii-nostri.ro/ro/node/337039,337039,Cabana Bârcaciu - Valea Şerbota - Cabana Negoiu | Muntii Nostri,07MN12: Cabana Bârcaciu - Valea Şerbota - Cabana Negoiu,https://muntii-nostri.ro/sites/default/files/styles/touristik_label/public/9200_5_redcircuittrack_resize.png?itok=gSsaGStE,Legătura Cabana Bârcaciu - Cabana Negoiu.,"Traseul 12 Punct Roșu leagă două din cele mai cunoscute cabane din Făgărașul Nordic, respectiv Cabana Bârcaciu și Cabana Negoiu, ambele aflate la peste 1500 m, puncte de plecare spre vârfurile cele mai importante din sectorul vestic de creastă (Negoiu, Lespezi, Șerbota, Scara și Ciortea). Urcăm piciorul estic al Muntelui Bârcaciu, Muchia Puha și apoi versantul estic al Muchiei Şerbota, prin golul alpin, cu vederi spre Șerbota.",mediu,"6,30km",~2:45h,468m,454m,
https://muntii-nostri.ro/ro/node/337049,337049,Cabana Negoiu - Şaua Puha - Şaua Scării | Muntii Nostri,07MN14: Cabana Negoiu - Şaua Puha - Şaua Scării,https://muntii-nostri.ro/sites/default/files/styles/touristik_label/public/9200_2_blueconnectiontrack_resize.png?itok=DRSXIkTN,Legătura Cabana Negoiu - Refugiul Scara (creasta principală),"Traseul 14 Cruce Albastră face legătura între Cabana Bârcaciu și Şaua Scării, în apropierea refugiilor Scara vechi şi nou, din creasta principală. Trecem pe deasupra Cascadei Șerbota și continuăm prin Căldarea Mică a Șerbotei, apoi traversăm o zonă o zonă cu izvoare pe alocuri expusă (sub Șaua Puha) și urcăm din Șaua Puha printr-un horn la refugiul Scara. Perspective frumoase asupra crestei principale și spre Căldarea Șerbota.",mediu,"3,30km",1:45-2:15h,720m,110m,
https://muntii-nostri.ro/ro/node/337054,337054,Confluenţa Pârâului Izvorul Scării cu Pârâul Izvorul Negoiului - Valea Izvorul Scării - Şaua Scării | Muntii Nostri,07MN15: Confluenţa Pârâului Izvorul Scării cu Pârâul Izvorul Negoiului - Valea Izvorul Scării - Şaua Scării,https://muntii-nostri.ro/sites/default/files/styles/touristik_label/public/9200_2_blueconnectiontrack_resize.png?itok=DRSXIkTN,Legătura sat Sălătrucu - Refugiul Scara (creasta principală),"Traseul 15 Cruce Albastră face legătura între satul Sălătrucu și Şaua Scării, din creasta principală, pătrunzând adânc în munți, pe drumul forestier ce străbate V. Topologului (33 km). De la Gura Izvorul Negoiului trecem pe lângă salba de cascade de pe valea Izvorului Scării, o zonă spectaculoasă cu căderi de cca. 200 m. Ultimul sector urcă bolovănișul înierbat, apoi grohotișuri spre Șaua Scării. Perspective frumoase spre creasta principală și spre cascade.",mediu/dificil,"5,20km",2:15-3:00h,849m,64m,
https://muntii-nostri.ro/ro/node/337059,337059,Şaua Cleopatra - Izvorul Negoiului - confluenţa Pârâului Izvorul Scării cu Pârâul Izvorul Negoiului | Muntii Nostri,07MN16: Şaua Cleopatra - Izvorul Negoiului - confluenţa Pârâului Izvorul Scării cu Pârâul Izvorul Negoiului,https://muntii-nostri.ro/sites/default/files/styles/touristik_label/public/9200_7_redpeaktrack_resize.png?itok=7xHobJco,"Legătura Şaua Cleopatra - V. Topologului, prin Căldarea Pietroasă","Traseul 16 Triunghi Roșu este traseul de legătura între V. Topologului și Șaua Cleopatra, din creasta principală. Traseul coboară abrupt în Căldarea Pietroasă și pe deasupra unor cascade frumoase (între care și Cascada Negoiu), apoi urmează valea Izv. Negoiului spre obârșia Topologului. Priveliști spre piciorul sudic al Negoiului și Podeanu.",mediu/dificil,"5,60km",2:45-3:30h,110m,1105m,
https://muntii-nostri.ro/ro/node/337064,337064,Porumbacu de Jos - Cabana Negoiu - Şaua Cleopatra | Muntii Nostri,07MN17: Porumbacu de Jos - Cabana Negoiu - Şaua Cleopatra,https://muntii-nostri.ro/sites/default/files/styles/touristik_label/public/9200_3_bluepeaktrack_0_resize.png?itok=iasftduS,"Porumbacu de Sus - Şaua Cleopatra, pe la Cabana Negoiu și Acul Cleopatrei","Traseul 17 Triunghi Albastru face legătura între Porumbacu de Jos și creasta principală, în Şaua Cleopatra (aproape de Vf. Negoiu), trecând pe la Cabana Negoiu. Traseul urmează drumul forestier Valea Râul Mare (Porumbacului), urcă la Cabana Negoiu, parcurge Drumul Zmeilor spre Piatra Prânzului, apoi trece pe deasupra unei zone cu stânci celebre (Acul Cleopatrei, Colțul Elefantului, Foarfeca). Iarna sectorul superior este “închis”.",dificil,"25,90km",10:00-12:30h,2440m,484m,
https://muntii-nostri.ro/ro/node/337069,337069,Cabana Negoiu - Muchia Şerbota - Vf. Şerbota | Muntii Nostri,07MN18: Cabana Negoiu - Muchia Şerbota - Vf. Şerbota,https://muntii-nostri.ro/sites/default/files/styles/touristik_label/public/9200_4_blueridgetrack_resize_0.png?itok=tw-S38_g,Legătura  Cabana Negoiu - Vf. Şerbota (creasta principală),"Traseul 18 Bandă Albastră face legătura între Cabana Negoiu și creasta principală (Vârful Şerbota), cu acces la Custura Sărăţii, cel mai accidentat sector din traseul turistic al crestei Făgăraşului. Poteca urcă în serpentine spre Muchia Şerbota, apoi ține culmea muntelui și străbate o strungă pietroasă mai dificilă, ieșind în creastă sub Vârful Şerbota (2329 m). Iarna sectorul superior este periculos.",mediu,"3,20km",1:30-2:15h,784m,45m,
https://muntii-nostri.ro/ro/node/337074,337074,Vf. Şerbota - Căldarea Pietroasă - Şaua Cleopatra | Muntii Nostri,07MN19: Vf. Şerbota - Căldarea Pietroasă - Şaua Cleopatra,https://muntii-nostri.ro/sites/default/files/styles/touristik_label/public/9200_12_yellowridgetrack_0_resize.png?itok=tE6jwpB1,Traseu ocolire Custura Sărăţii,"Traseul 19 Bandă Galbenă este traseul de ocolire a sectorului Custura Sărății, cel mai accidentat din traseul turistic al crestei Făgăraşului. Din direcția vest, coborâm imediat sub Vf. Șerbota pe un vâlcel, ajungem în Căldarea Pietroasă și apoi ne îndreptăm treptat în urcuş uşor către Pârâul Izvorul Negoiului. Următorul sector urcă din ce în ce mai pronunțat, trecând două praguri glaciare, până în Şaua Cleopatra, la creasta principală.",mediu,"2,10km",1:15-1:30h,326m,282m,
https://muntii-nostri.ro/ro/node/337105,337105,Piatra Prânzului - Strunga Ciobanului - creasta principală | Muntii Nostri,07MN20: Piatra Prânzului - Strunga Ciobanului - creasta principală,https://muntii-nostri.ro/sites/default/files/styles/touristik_label/public/9200_6_redconnectiontrack_resize_2.png?itok=ELTDVbVO,"Legătura Cabana Negoiu - Portița Călțunului, pe sub Vf. Negoiu.","Traseul 20 Cruce Roșie este un traseu pentru turiștii experimentați, obișnuiți cu sectoare de hornuri înguste și treceri ajutate de cabluri, la mare înălțime. Dă posibilitatea unui circuit în jurul Vârfului Negoiu Mic şi Negoiu. Din Piatra Prânzului, străbatem Strunga Ciobanului, ocolim Creasta Fierăstrăului și ajungem în căldarea pietroasă de sub Strunga Dracului, la intersecția cu traseul de creastă. Periculos iarna.",dificil,"2,30km",1:15-1:30h,404m,230m,
https://muntii-nostri.ro/ro/node/337110,337110,Arefu - Culmea Podeanu - creasta principală | Muntii Nostri,07MN21: Arefu - Culmea Podeanu - creasta principală,https://muntii-nostri.ro/sites/default/files/styles/touristik_label/public/9200_4_blueridgetrack_resize_0.png?itok=tw-S38_g,Legătura Arefu - Strunga Doamnei (creasta principală),"Traseul 21 Bandă Albastră face legătura între comuna Arefu și creasta principală (sub Strunga Doamnei), facilitând accesul la Vf. Lespezi, Negoiu și Lacul Călțun. Străbatem culmile domoale ale munților înșirați spre creasta principală (Știubeaua, Muntele cu Bolovani, Marginea, Florea), cu priveliști spre Lacul Vidraru, Transfăgărășan și creasta principală.",dificil,"41,60km",16:00-18:15h,2839m,1188m,
https://muntii-nostri.ro/ro/node/337115,337115,Complexul Turistic Piscul Negru - Vf. Lespezi - Complexul Turistic Piscul Negru | Muntii Nostri,07MN22: Complexul Turistic Piscul Negru - Vf. Lespezi - Complexul Turistic Piscul Negru,https://muntii-nostri.ro/sites/default/files/styles/touristik_label/public/9200_5_redcircuittrack_resize.png?itok=gSsaGStE,Circuitul Piscul Negru - Vârful Lespezi - retur,"Traseul 22 Punct Roșu face circuitul Vârfului Lespezi cu pornire de la Complexul Turistic Piscul Negru. Traseul nu pare dificil la prima vedere, dar are urcări solicitante ce pot pune probleme. De la Stânele din Lespezi se recomandă urcarea pe Piciorul Lespezi. Urcarea prin Șaua Lespezi are câteva pasaje mai expuse. Perspective spre culmile înconjurătoare și v\rfurile gemene Lespezi și Călțun, aflate în apropierea crestei.",mediu,"9,80km",5:45-6:15h,1343m,1343m,
https://muntii-nostri.ro/ro/node/337120,337120,Complexul Turistic Piscul Negru - Stâna Lespezi - Şaua Podeanu | Muntii Nostri,07MN23: Complexul Turistic Piscul Negru - Stâna Lespezi - Şaua Podeanu,https://muntii-nostri.ro/sites/default/files/styles/touristik_label/public/9200_6_redconnectiontrack_resize_2.png?itok=ELTDVbVO,"Legătura Piscul Negru - Șaua Podeanu, sub Muntele Podeanu","Traseul 23 Cruce Roșie urcă de la Complexul Turistic Piscul Negru în Șaua Podeanu de sub Muntele Podeanu, desprins din Vârful Lespezi spre sud. Traseul nu pare dificil la prima vedere, dar are aprox. 800 D+. Din Șaua Podeanu putem reveni la Piscul Negru, coborând din Șaua Lespezi pe V. Lespezi, pe varianta PR.",uşor,"4,50km",2:00-2:30h,754m,59m,
https://muntii-nostri.ro/ro/node/337125,337125,Transfăgărăşan - Canionul Valea lui Stan - Transfăgărăşan | Muntii Nostri,07MN24: Transfăgărăşan - Canionul Valea lui Stan - Transfăgărăşan,https://muntii-nostri.ro/sites/default/files/styles/touristik_label/public/9200_5_redcircuittrack_resize.png?itok=gSsaGStE,Circuitul Canionului de pe Valea lui Stan,"Traseul 24 Punct Roșu este traseul de vizitare a Canionului de pe Valea lui Stan, în lumea stâncilor și cascadelor, unul dintre cele mai frumoase trasee de chei din țară. Poteca amenajată cu scări metalice, pasarele metalice și cabluri de sprijin pe pereții stâncoși, urcă prin canion, iese în Poiana Călugărița și la ruinele fostei Cabane Călugărița, apoi ține malul lacului Vidraru înapoi la punctul de start. Periculos iarna.",mediu/dificil,"9,00km",5:15-6:30h,992m,992m,
